Date,Store ID,Product ID,Price,Discount,Promotion,Competitor Pricing,Epidemic,day_of_week,month,day_of_month,week,quarter,year,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_East,Region_North,Region_South,Region_West,Weather Condition_Cloudy,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Autumn,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter,Demand
2023-03-23,4.0,17.0,22.68,10,0,20.69,0,3,3,23,12,1,2023,0,157.0,185.0,229.0,116.85714285714286,51.41798832908119,112.28571428571429,57.29200316251491,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,125
2023-03-24,4.0,17.0,26.25,15,1,24.4,0,4,3,24,12,1,2023,0,125.0,116.0,59.0,108.28571428571429,42.37025012007959,104.85714285714286,46.77089355054567,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,199
2023-03-25,4.0,17.0,24.42,5,0,26.46,0,5,3,25,12,1,2023,1,199.0,90.0,66.0,120.14285714285714,54.70657660473308,114.85714285714286,50.98847100888758,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,149
2023-03-26,4.0,17.0,18.2,10,0,21.15,0,6,3,26,12,1,2023,1,149.0,75.0,165.0,128.57142857142858,53.82644066149755,120.78571428571429,49.67924589330505,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,74
2023-03-27,4.0,17.0,27.71,5,0,24.43,0,0,3,27,13,1,2023,0,74.0,154.0,58.0,128.42857142857142,53.99338583832021,114.28571428571429,49.40169503698699,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,177
2023-03-28,4.0,17.0,20.85,15,1,23.38,0,1,3,28,13,1,2023,0,177.0,41.0,113.0,131.71428571428572,56.4526771898797,122.78571428571429,49.2094089993563,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,133
2023-03-29,4.0,17.0,24.54,5,0,27.67,0,2,3,29,13,1,2023,0,133.0,157.0,64.0,144.85714285714286,40.176396766545096,124.21428571428571,49.193774733470775,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,151
2023-03-30,4.0,17.0,23.07,0,0,27.84,0,3,3,30,13,1,2023,0,151.0,125.0,185.0,144.0,39.9374510954317,130.42857142857142,46.4190184593047,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,113
2023-03-31,4.0,17.0,26.45,10,0,25.9,0,4,3,31,13,1,2023,0,113.0,199.0,116.0,142.28571428571428,41.128717808502465,125.28571428571429,43.82382311628536,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,180
2023-04-01,4.0,17.0,18.83,0,0,22.07,0,5,4,1,13,2,2023,1,180.0,149.0,90.0,139.57142857142858,37.20151046600636,129.85714285714286,46.06159278260279,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,54
2023-04-02,4.0,17.0,21.05,5,0,22.43,0,6,4,2,13,2,2023,1,54.0,74.0,75.0,126.0,48.73055167619868,127.28571428571429,49.34560781861955,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100
2023-04-03,4.0,17.0,23.84,0,0,22.84,0,0,4,3,14,2,2023,0,100.0,177.0,154.0,129.71428571428572,44.95076671839348,129.07142857142858,47.73398126107818,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,107
2023-04-04,4.0,17.0,23.59,10,0,25.42,0,1,4,4,14,2,2023,0,107.0,133.0,41.0,119.71428571428571,40.21489892114739,125.71428571428571,47.498062424333995,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,156
2023-04-05,4.0,17.0,20.04,25,1,22.27,0,2,4,5,14,2,2023,0,156.0,151.0,157.0,123.0,42.363506307512736,133.92857142857142,41.254303804785984,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,163
2023-04-06,4.0,17.0,18.35,10,0,17.62,0,3,4,6,14,2,2023,0,163.0,113.0,125.0,124.71428571428571,43.900319990156106,134.35714285714286,41.54257712619321,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,62
2023-04-07,4.0,17.0,20.76,10,0,23.07,0,4,4,7,14,2,2023,0,62.0,180.0,199.0,117.42857142857143,49.9795196150622,129.85714285714286,45.82551714905155,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,113
2023-04-08,4.0,17.0,19.34,5,0,18.24,0,5,4,8,14,2,2023,1,113.0,54.0,149.0,107.85714285714286,41.73499159949039,123.71428571428571,41.39384675831112,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,61
2023-04-09,4.0,17.0,19.07,10,0,17.17,0,6,4,9,14,2,2023,1,61.0,100.0,74.0,108.85714285714286,40.28824713415647,117.42857142857143,43.86643063053717,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,72
2023-04-10,4.0,17.0,20.5,5,0,24.81,0,0,4,10,15,2,2023,0,72.0,107.0,177.0,104.85714285714286,42.63577750914758,117.28571428571429,44.021722909401,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,92
2023-04-11,4.0,17.0,26.71,10,1,25.8,0,1,4,11,15,2,2023,0,92.0,156.0,133.0,102.71428571428571,42.88633926133247,111.21428571428571,40.903598809938316,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,183
2023-04-12,4.0,17.0,24.2,10,1,27.25,1,2,4,12,15,2,2023,0,183.0,163.0,151.0,106.57142857142857,49.223494196901456,114.78571428571429,44.93615739867211,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,165
2023-04-13,4.0,17.0,18.61,0,0,20.9,1,3,4,13,15,2,2023,0,165.0,62.0,113.0,106.85714285714286,49.609906844730794,115.78571428571429,45.94843024259081,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,51
2023-04-14,4.0,17.0,22.62,5,0,19.4,1,4,4,14,15,2,2023,0,51.0,113.0,180.0,105.28571428571429,51.40918946943992,111.35714285714286,49.11619996397411,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,107
2023-04-15,4.0,17.0,19.48,15,1,19.35,1,5,4,15,15,2,2023,1,107.0,61.0,54.0,104.42857142857143,51.309054246000855,106.14285714285714,44.96812057593532,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95
2023-04-16,4.0,17.0,27.4,15,1,29.26,1,6,4,16,15,2,2023,1,95.0,72.0,100.0,109.28571428571429,48.016366257469315,109.07142857142857,42.58288620798488,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,239
2023-04-17,4.0,17.0,22.86,10,0,27.02,1,0,4,17,16,2,2023,0,239.0,92.0,107.0,133.14285714285714,64.91642979356504,119.0,54.76663779514503,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,145
2023-04-18,4.0,17.0,21.39,5,0,19.9,1,1,4,18,16,2,2023,0,145.0,183.0,156.0,140.71428571428572,62.35841104912334,121.71428571428571,55.06699216748287,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90
2023-04-19,4.0,17.0,17.61,20,1,20.97,1,2,4,19,16,2,2023,0,90.0,165.0,163.0,127.42857142857143,61.751807376672936,117.0,54.73010702880644,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,98
2023-04-20,4.0,17.0,25.72,0,0,29.14,1,3,4,20,16,2,2023,0,98.0,51.0,62.0,117.85714285714286,60.128829944346975,112.35714285714286,53.26509485272997,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,149
2023-04-21,4.0,17.0,20.46,10,0,22.45,1,4,4,21,16,2,2023,0,149.0,107.0,113.0,131.85714285714286,52.94786294531813,118.57142857142857,51.998098021006406,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,108
2023-04-22,4.0,17.0,25.18,5,0,28.07,1,5,4,22,16,2,2023,1,108.0,95.0,61.0,132.0,52.8709119775074,118.21428571428571,52.05644654001672,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,160
2023-04-23,4.0,17.0,19.14,20,1,21.74,1,6,4,23,16,2,2023,1,160.0,239.0,72.0,141.28571428571428,50.9631052354357,125.28571428571429,50.38380168791818,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,125
2023-04-24,4.0,17.0,18.51,25,1,15.93,1,0,4,24,17,2,2023,0,125.0,145.0,92.0,125.0,27.21519183593368,129.07142857142858,48.00715377094134,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,118
2023-04-25,4.0,17.0,15.47,25,1,17.27,1,1,4,25,17,2,2023,0,118.0,90.0,183.0,121.14285714285714,25.783900477032752,130.92857142857142,46.95409261381598,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,79
2023-04-26,4.0,17.0,18.97,10,0,20.17,1,2,4,26,17,2,2023,0,79.0,98.0,165.0,119.57142857142857,28.218534942227613,123.5,46.30459355847299,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,85
2023-04-27,4.0,17.0,22.3,20,1,22.05,1,3,4,27,17,2,2023,0,85.0,149.0,51.0,117.71428571428571,30.230857776529746,117.78571428571429,45.72186578639375,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,160
2023-04-28,4.0,17.0,18.82,10,0,21.73,1,4,4,28,17,2,2023,0,160.0,108.0,107.0,119.28571428571429,32.34045086118572,125.57142857142857,42.65192625411902,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,83
2023-04-29,4.0,17.0,20.09,5,0,19.09,1,5,4,29,17,2,2023,1,83.0,160.0,95.0,115.71428571428571,35.0604919423288,123.85714285714286,43.91925658411231,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,72
2023-04-30,4.0,17.0,25.03,0,0,28.73,1,6,4,30,17,2,2023,1,72.0,125.0,239.0,103.14285714285714,32.19435028815155,122.21428571428571,45.48402690282267,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,140
2023-05-01,4.0,17.0,18.23,10,0,17.76,1,0,5,1,18,2,2023,0,140.0,118.0,145.0,105.28571428571429,34.32061715506838,115.14285714285714,31.466360897502263,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60
2023-05-02,4.0,17.0,24.43,0,0,27.1,1,1,5,2,18,2,2023,0,60.0,79.0,90.0,97.0,37.58545818088004,109.07142857142857,33.403049804826594,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,132
2023-05-03,4.0,17.0,20.78,25,1,24.19,1,2,5,3,18,2,2023,0,132.0,85.0,98.0,104.57142857142857,38.677543626145564,112.07142857142857,33.44447588216861,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,177
2023-05-04,4.0,17.0,19.24,5,0,21.99,1,3,5,4,18,2,2023,0,177.0,160.0,149.0,117.71428571428571,45.87924107812562,117.71428571428571,37.32688981547612,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,74
2023-05-05,4.0,17.0,20.69,5,0,24.4,1,4,5,5,18,2,2023,0,74.0,83.0,108.0,105.42857142857143,44.15071589777143,112.35714285714286,37.86942574945383,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,95
2023-05-06,4.0,17.0,27.24,0,0,32.78,1,5,5,6,18,2,2023,1,95.0,72.0,160.0,107.14285714285714,43.360614123220955,111.42857142857143,38.14287772152373,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,170
2023-05-07,4.0,17.0,23.74,20,1,26.86,1,6,5,7,18,2,2023,1,170.0,140.0,125.0,121.14285714285714,45.870936955144735,112.14285714285714,39.20136799586518,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,204
2023-05-08,4.0,17.0,21.05,0,0,24.48,1,0,5,8,19,2,2023,0,204.0,60.0,118.0,130.28571428571428,55.60190130356543,117.78571428571429,46.247126432857364,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,85
2023-05-09,4.0,17.0,21.06,5,0,18.67,1,1,5,9,19,2,2023,0,85.0,132.0,79.0,133.85714285714286,50.94254466693687,115.42857142857143,47.06903977663552,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,85
2023-05-10,4.0,17.0,18.97,25,1,21.58,1,2,5,10,19,2,2023,0,85.0,177.0,85.0,127.14285714285714,54.22001036342143,115.85714285714286,46.737988408141305,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,143
2023-05-11,4.0,17.0,20.67,15,1,23.9,1,3,5,11,19,2,2023,0,143.0,74.0,160.0,122.28571428571429,50.3974678124285,120.0,46.361456139605956,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,130
2023-05-12,4.0,17.0,22.79,10,1,25.46,1,4,5,12,19,2,2023,0,130.0,95.0,83.0,130.28571428571428,45.67900424233688,117.85714285714286,45.04503241263055,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,144
2023-05-13,4.0,17.0,27.61,5,0,25.63,0,5,5,13,19,2,2023,1,144.0,170.0,72.0,137.28571428571428,43.04925197071483,122.21428571428571,44.358987592367036,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,175
2023-05-14,4.0,17.0,20.2,0,0,19.09,0,6,5,14,19,2,2023,1,175.0,204.0,140.0,138.0,43.7187983976382,129.57142857142858,43.929513971841196,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,59
2023-05-15,4.0,17.0,28.67,5,0,27.41,0,0,5,15,20,2,2023,0,59.0,85.0,60.0,117.28571428571429,41.53197276683071,123.78571428571429,47.62865745524435,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,190
2023-05-16,4.0,17.0,21.61,5,0,19.21,0,1,5,16,20,2,2023,0,190.0,85.0,132.0,132.28571428571428,46.58223654897608,133.07142857142858,46.90327901562509,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,93
2023-05-17,4.0,17.0,15.28,25,1,17.94,0,2,5,17,20,2,2023,0,93.0,143.0,177.0,133.42857142857142,45.309517553736775,130.28571428571428,48.11433269815767,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,76
2023-05-18,4.0,17.0,22.8,25,1,26.89,0,3,5,18,20,2,2023,0,76.0,130.0,74.0,123.85714285714286,49.80437922990502,123.07142857142857,48.14315876906841,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,214
2023-05-19,4.0,17.0,20.74,10,0,22.67,0,4,5,19,20,2,2023,0,214.0,144.0,95.0,135.85714285714286,60.50186931389963,133.07142857142858,51.58333703184249,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,113
2023-05-20,4.0,17.0,18.53,10,0,22.36,0,5,5,20,20,2,2023,1,113.0,175.0,170.0,131.42857142857142,60.93947035886552,134.35714285714286,50.77947365870327,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,79
2023-05-21,4.0,17.0,23.62,15,1,23.1,0,6,5,21,20,2,2023,1,79.0,59.0,204.0,117.71428571428571,60.29846400949835,127.85714285714286,51.68224980643681,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,159
2023-05-22,4.0,17.0,23.35,5,0,24.94,0,0,5,22,21,2,2023,0,159.0,190.0,85.0,132.0,55.743460005038564,124.64285714285714,47.838843475307144,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,134
2023-05-23,4.0,17.0,19.84,10,0,21.09,0,1,5,23,21,2,2023,0,134.0,93.0,85.0,124.0,49.72591544322407,128.14285714285714,46.488802858417245,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,99
2023-05-24,4.0,17.0,19.31,0,0,18.05,0,2,5,24,21,2,2023,0,99.0,76.0,143.0,124.85714285714286,49.15088528001838,129.14285714285714,45.63206892401118,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,48
2023-05-25,4.0,17.0,19.38,25,1,22.92,0,3,5,25,21,2,2023,0,48.0,214.0,130.0,120.85714285714286,54.624257649962885,122.35714285714286,50.24341846352704,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,151
2023-05-26,4.0,17.0,24.5,20,1,27.34,0,4,5,26,21,2,2023,0,151.0,113.0,144.0,111.85714285714286,39.93506634287131,123.85714285714286,50.79954140140833,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,217
2023-05-27,4.0,17.0,25.69,0,0,22.66,0,5,5,27,21,2,2023,1,217.0,79.0,175.0,126.71428571428571,56.38768862589981,129.07142857142858,56.457559670570575,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,131
2023-05-28,4.0,17.0,24.45,0,0,20.93,0,6,5,28,21,2,2023,1,131.0,159.0,59.0,134.14285714285714,52.33363663849019,125.92857142857143,54.90756468229721,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,115
2023-05-29,4.0,17.0,21.62,5,0,18.81,0,0,5,29,22,2,2023,0,115.0,134.0,190.0,127.85714285714286,51.486012894858405,129.92857142857142,51.596756436090715,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,93
2023-05-30,4.0,17.0,22.27,0,0,24.69,0,1,5,30,22,2,2023,0,93.0,99.0,93.0,122.0,52.98112871579846,123.0,49.37454965714772,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,102
2023-05-31,4.0,17.0,20.63,10,0,18.2,0,2,5,31,22,2,2023,0,102.0,48.0,76.0,122.42857142857143,52.775806145294624,123.64285714285714,49.011155940187734,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95
2023-06-01,4.0,17.0,19.24,5,0,20.98,0,3,6,1,22,2,2023,0,95.0,151.0,214.0,129.14285714285714,43.98646978116708,125.0,47.83947517077688,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,74
2023-06-02,4.0,17.0,21.02,25,1,19.23,0,4,6,2,22,2,2023,0,74.0,217.0,113.0,118.14285714285714,47.125465767560634,115.0,42.09147547535366,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,162
2023-06-03,4.0,17.0,20.76,5,0,18.59,0,5,6,3,22,2,2023,1,162.0,131.0,79.0,110.28571428571429,28.99260989582409,118.5,43.91031068684639,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,81
2023-06-04,4.0,17.0,19.37,25,1,19.11,0,6,6,4,22,2,2023,1,81.0,115.0,159.0,103.14285714285714,29.197194907665388,118.64285714285714,43.77496148196186,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,133
2023-06-05,4.0,17.0,19.37,25,1,17.04,0,0,6,5,23,2,2023,0,133.0,93.0,134.0,105.71428571428571,31.143294011789635,116.78571428571429,42.46297676334511,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,133
2023-06-06,4.0,17.0,25.0,25,1,21.99,0,1,6,6,23,2,2023,0,133.0,102.0,99.0,111.42857142857143,32.07728761838178,116.71428571428571,42.43262273920225,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,231
2023-06-07,4.0,17.0,17.09,15,1,19.78,0,2,6,7,23,2,2023,0,231.0,95.0,48.0,129.85714285714286,54.779645159580255,126.14285714285714,51.820484727206384,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,72
2023-06-08,4.0,17.0,21.88,0,0,19.11,0,3,6,8,23,2,2023,0,72.0,74.0,151.0,126.57142857142857,57.82403520698853,127.85714285714286,49.375885024756926,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,81
2023-06-09,4.0,17.0,21.12,0,0,20.73,0,4,6,9,23,2,2023,0,81.0,162.0,217.0,127.57142857142857,56.815071776355104,122.85714285714286,50.3859827010176,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,71
2023-06-10,4.0,17.0,23.42,5,0,20.34,0,5,6,10,23,2,2023,1,71.0,81.0,131.0,114.57142857142857,58.022573603891914,112.42857142857143,44.12170978923261,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,118
2023-06-11,4.0,17.0,21.65,15,1,20.16,0,6,6,11,23,2,2023,1,118.0,133.0,115.0,119.85714285714286,56.10831361877543,111.5,43.83667238915194,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,128
2023-06-12,4.0,17.0,19.54,10,1,20.64,0,0,6,12,24,2,2023,0,128.0,133.0,93.0,119.14285714285714,55.94470058736152,112.42857142857143,44.05366357892684,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,94
2023-06-13,4.0,17.0,24.44,0,0,23.96,0,1,6,13,24,2,2023,0,94.0,231.0,102.0,113.57142857142857,56.27568196790144,112.5,44.020537165142386,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,115
2023-06-14,4.0,17.0,24.89,5,0,27.4,0,2,6,14,24,2,2023,0,115.0,72.0,95.0,97.0,23.423634787681454,113.42857142857143,43.91900637399611,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,156
2023-06-15,4.0,17.0,23.19,0,0,21.65,0,3,6,15,24,2,2023,0,156.0,81.0,74.0,109.0,29.268868558020408,117.78571428571429,44.96353834185841,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,98
2023-06-16,4.0,17.0,26.11,5,0,27.93,0,4,6,16,24,2,2023,0,98.0,71.0,162.0,111.42857142857143,27.18980901524912,119.5,43.60266399765385,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,174
2023-06-17,4.0,17.0,23.15,0,0,22.22,0,5,6,17,24,2,2023,1,174.0,118.0,81.0,126.14285714285714,29.441629095712855,120.35714285714286,44.60873861072012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,98
2023-06-18,4.0,17.0,22.69,10,0,21.18,0,6,6,18,24,2,2023,1,98.0,128.0,133.0,123.28571428571429,31.276798033655844,121.57142857142857,43.67663393221075,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,125
2023-06-19,4.0,17.0,19.31,20,1,17.03,0,0,6,19,25,2,2023,0,125.0,94.0,133.0,122.85714285714286,31.221939782939927,121.0,43.567807451762334,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,111
2023-06-20,4.0,17.0,22.01,5,0,20.44,0,1,6,20,25,2,2023,0,111.0,115.0,231.0,125.28571428571429,29.19882580809425,119.42857142857143,43.498389511680564,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,98
2023-06-21,4.0,17.0,19.26,10,0,21.62,0,2,6,21,25,2,2023,0,98.0,156.0,72.0,122.85714285714286,30.856812167540255,109.92857142857143,29.541273046143477,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90
2023-06-22,4.0,17.0,19.63,10,0,17.82,0,3,6,22,25,2,2023,0,90.0,98.0,81.0,113.42857142857143,29.073797727261596,111.21428571428571,28.121107789286917,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,81
2023-06-23,4.0,17.0,22.91,10,1,22.86,0,4,6,23,25,2,2023,0,81.0,174.0,71.0,111.0,31.2089730686546,111.21428571428571,28.121107789286917,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,128
2023-06-24,4.0,17.0,21.59,10,1,23.69,0,5,6,24,25,2,2023,1,128.0,98.0,118.0,104.42857142857143,17.61492873348414,115.28571428571429,25.888603288315323,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,125
2023-06-25,4.0,17.0,15.88,0,0,17.27,0,6,6,25,25,2,2023,1,125.0,125.0,128.0,108.28571428571429,18.88309901926688,115.78571428571429,26.012359699628327,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14
2023-06-26,4.0,17.0,23.12,5,0,27.45,0,0,6,26,26,2,2023,0,14.0,111.0,94.0,92.42857142857143,38.70769580181349,107.64285714285714,37.29220818359755,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,130
2023-06-27,4.0,17.0,22.75,0,0,24.28,0,1,6,27,26,2,2023,0,130.0,98.0,115.0,95.14285714285714,40.83474244410272,110.21428571428571,37.51959195166933,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,108
2023-06-28,4.0,17.0,26.78,5,0,23.35,0,2,6,28,26,2,2023,0,108.0,90.0,156.0,96.57142857142857,41.125244245909684,109.71428571428571,37.49754570723161,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,164
2023-06-29,4.0,17.0,21.97,5,0,26.42,0,3,6,29,26,2,2023,0,164.0,81.0,98.0,107.14285714285714,48.077813911160725,110.28571428571429,38.30932517813888,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,114
2023-06-30,4.0,17.0,20.47,5,0,24.56,0,4,6,30,26,2,2023,0,114.0,128.0,174.0,111.85714285714286,46.68486039902226,111.42857142857143,38.152959932990015,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,92
2023-07-01,4.0,17.0,15.38,5,0,13.68,0,5,7,1,26,3,2023,1,92.0,125.0,98.0,106.71428571428571,46.59296901791912,105.57142857142857,33.86106065337318,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,7
2023-07-02,4.0,17.0,21.43,25,1,20.9,0,6,7,2,26,3,2023,1,7.0,14.0,125.0,89.85714285714286,58.658413921700436,99.07142857142857,42.94265278917239,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,169
2023-07-03,4.0,17.0,17.96,5,0,15.98,0,0,7,3,27,3,2023,0,169.0,130.0,111.0,112.0,54.34764637651453,102.21428571428571,46.45291838381755,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,42
2023-07-04,4.0,17.0,21.78,0,0,23.74,0,1,7,4,27,3,2023,0,42.0,108.0,98.0,99.42857142857143,59.430231203928464,97.28571428571429,49.03755008849143,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,95
2023-07-05,4.0,17.0,18.52,20,1,20.64,0,2,7,5,27,3,2023,0,95.0,164.0,90.0,97.57142857142857,59.32075843203956,97.07142857142857,49.04074332118643,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,114
2023-07-06,4.0,17.0,20.69,10,0,23.82,0,3,7,6,27,3,2023,0,114.0,114.0,81.0,90.42857142857143,52.6208359963275,98.78571428571429,49.19377473347069,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,112
2023-07-07,4.0,17.0,22.38,10,0,19.06,0,4,7,7,27,3,2023,0,112.0,92.0,128.0,90.14285714285714,52.476752222384526,101.0,49.02903378454588,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,120
2023-07-08,4.0,17.0,24.82,10,1,24.51,0,5,7,8,27,3,2023,1,120.0,7.0,125.0,94.14285714285714,53.69490531831554,100.42857142857143,48.73588834921141,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,156
2023-07-09,4.0,17.0,22.01,10,0,21.6,0,6,7,9,27,3,2023,1,156.0,169.0,14.0,115.42857142857143,41.552605786148376,102.64285714285714,50.606486575502075,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,115
2023-07-10,4.0,17.0,21.5,10,0,25.71,0,0,7,10,28,3,2023,0,115.0,42.0,130.0,107.71428571428571,34.33518256693518,109.85714285714286,43.729689162921154,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,124
2023-07-11,4.0,17.0,19.91,25,1,18.84,0,1,7,11,28,3,2023,0,124.0,95.0,108.0,119.42857142857143,18.527971132472025,109.42857142857143,43.546110460794615,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,142
